pvs_id,mode,context,O46
TR06_SRC03_HRC02,2,mobile,1.563326072604073
TR06_SRC03_HRC02,3,mobile,1.5429603233280604
TR06_SRC03_HRC02,0,pc,1.612571963869125
TR06_SRC03_HRC02,1,pc,1.5403945159347316
TR06_SRC03_HRC02,2,pc,1.563326072604073
TR06_SRC03_HRC02,3,pc,1.5429603233280604
TR06_SRC04_HRC02,0,mobile,1.6164594534446624
TR06_SRC04_HRC02,1,mobile,1.5649613236407363
TR06_SRC04_HRC02,2,mobile,1.5740993855192076
TR06_SRC04_HRC02,3,mobile,1.5514896601319883
TR06_SRC04_HRC02,0,pc,1.6164594534446624
TR06_SRC04_HRC02,1,pc,1.5649613236407363
TR06_SRC04_HRC02,2,pc,1.5740993855192076
TR06_SRC04_HRC02,3,pc,1.5514896601319883
TR06_SRC05_HRC03,0,mobile,1.6043101980408365
TR06_SRC05_HRC03,1,mobile,1.5255030183559435
TR06_SRC05_HRC03,2,mobile,1.5255030183559435
TR06_SRC05_HRC03,3,mobile,1.5255030183559435
TR06_SRC05_HRC03,0,pc,1.6043101980408365
TR06_SRC05_HRC03,1,pc,1.5255030183559435
TR06_SRC05_HRC03,2,pc,1.5255030183559435
TR06_SRC05_HRC03,3,pc,1.5255030183559435
TR06_SRC06_HRC03,0,mobile,1.603971372505606
TR06_SRC06_HRC03,1,mobile,1.5264241672327992
TR06_SRC06_HRC03,2,mobile,1.5264241672327992
TR06_SRC06_HRC03,3,mobile,1.5255030183559435
TR06_SRC06_HRC03,0,pc,1.603971372505606
TR06_SRC06_HRC03,1,pc,1.5264241672327992
TR06_SRC06_HRC03,2,pc,1.5264241672327992
TR06_SRC06_HRC03,3,pc,1.5255030183559435
TR06_SRC07_HRC04,0,mobile,2.0041931700099536
TR06_SRC07_HRC04,1,mobile,1.9197477753096617
TR06_SRC07_HRC04,2,mobile,1.994116229912978
TR06_SRC07_HRC04,3,mobile,1.994116715441384
TR06_SRC07_HRC04,0,pc,2.0041931700099536
TR06_SRC07_HRC04,1,pc,1.9197477753096617
TR06_SRC07_HRC04,2,pc,1.994116229912978
TR06_SRC07_HRC04,3,pc,1.994116715441384
TR06_SRC08_HRC04,0,mobile,2.0041931700099536
TR06_SRC08_HRC04,1,mobile,1.950565773073198
TR06_SRC08_HRC04,2,mobile,1.9917854531295984
TR06_SRC08_HRC04,3,mobile,1.994227565934954
TR06_SRC08_HRC04,0,pc,2.0041931700099536
TR06_SRC08_HRC04,1,pc,1.950565773073198
TR06_SRC08_HRC04,2,pc,1.9917854531295984
TR06_SRC08_HRC04,3,pc,1.994227565934954
TR06_SRC09_HRC14,0,mobile,1.8186199525843403
TR06_SRC09_HRC14,1,mobile,1.776419454953559
TR06_SRC09_HRC14,2,mobile,1.718913570963785
TR06_SRC09_HRC14,3,mobile,1.6926835846698356
TR06_SRC09_HRC14,0,pc,1.8186199525843403
TR06_SRC09_HRC14,1,pc,1.776419454953559
TR06_SRC09_HRC14,2,pc,1.718913570963785
TR06_SRC09_HRC14,3,pc,1.6926835846698356
TR06_SRC10_HRC16,0,mobile,2.393764548100028
TR06_SRC10_HRC16,1,mobile,2.228815504050074
TR06_SRC10_HRC16,2,mobile,2.190882593068481
TR06_SRC10_HRC16,3,mobile,2.1159343148421863
TR06_SRC10_HRC16,0,pc,2.393764548100028
TR06_SRC10_HRC16,1,pc,2.228815504050074
TR06_SRC10_HRC16,2,pc,2.190882593068481
TR06_SRC10_HRC16,3,pc,2.1159343148421863
TR06_SRC13_HRC13,0,mobile,3.4073070284339697
TR06_SRC13_HRC13,1,mobile,3.13388188738944
TR06_SRC13_HRC13,2,mobile,3.1481736789394015
TR06_SRC13_HRC13,3,mobile,3.070330051008826
TR06_SRC13_HRC13,0,pc,3.4073070284339697
TR06_SRC13_HRC13,1,pc,3.13388188738944
TR06_SRC13_HRC13,2,pc,3.1481736789394015
TR06_SRC13_HRC13,3,pc,3.070330051008826
TR06_SRC11_HRC12,0,mobile,4.106460717175462
TR06_SRC11_HRC12,1,mobile,4.055174973506732
TR06_SRC11_HRC12,2,mobile,3.770938500945256
TR06_SRC11_HRC12,3,mobile,3.6020877745904523
TR06_SRC11_HRC12,0,pc,4.106460717175462
TR06_SRC11_HRC12,1,pc,4.055174973506732
TR06_SRC11_HRC12,2,pc,3.770938500945256
TR06_SRC11_HRC12,3,pc,3.6020877745904523
TR06_SRC14_HRC17,0,mobile,3.040786860612285
TR06_SRC14_HRC17,1,mobile,2.8629134971687766
TR06_SRC14_HRC17,2,mobile,3.087985401859343
TR06_SRC14_HRC17,3,mobile,3.00747219122863
TR06_SRC14_HRC17,0,pc,3.040786860612285
TR06_SRC14_HRC17,1,pc,2.8629134971687766
TR06_SRC14_HRC17,2,pc,3.087985401859343
TR06_SRC14_HRC17,3,pc,3.00747219122863
TR06_SRC15_HRC12,0,mobile,4.0718974350956
TR06_SRC15_HRC12,1,mobile,3.7200854288123364
TR06_SRC15_HRC12,2,mobile,3.87036835488642
TR06_SRC15_HRC12,3,mobile,3.9045170713954302
TR06_SRC15_HRC12,0,pc,4.0718974350956
TR06_SRC15_HRC12,1,pc,3.7200854288123364
TR06_SRC15_HRC12,2,pc,3.87036835488642
TR06_SRC15_HRC12,3,pc,3.9045170713954302
TR06_SRC17_HRC13,0,mobile,3.4211143507852353
TR06_SRC17_HRC13,1,mobile,3.067854149589615
TR06_SRC17_HRC13,2,mobile,3.1781524223230146
TR06_SRC17_HRC13,3,mobile,3.126934047069318
TR06_SRC17_HRC13,0,pc,3.4211143507852353
TR06_SRC17_HRC13,1,pc,3.067854149589615
TR06_SRC17_HRC13,2,pc,3.1781524223230146
TR06_SRC17_HRC13,3,pc,3.126934047069318
TR06_SRC16_HRC17,0,mobile,3.0846381176135607
TR06_SRC16_HRC17,1,mobile,2.7849471982115355
TR06_SRC16_HRC17,2,mobile,2.9639823103431984
TR06_SRC16_HRC17,3,mobile,2.99152981194107
TR06_SRC16_HRC17,0,pc,3.0846381176135607
TR06_SRC16_HRC17,1,pc,2.7849471982115355
TR06_SRC16_HRC17,2,pc,2.9639823103431984
TR06_SRC16_HRC17,3,pc,2.99152981194107
TR06_SRC18_HRC15,0,mobile,1.5001644517754071
TR06_SRC18_HRC15,1,mobile,1.4918531399042227
TR06_SRC18_HRC15,2,mobile,1.4927416661223418
TR06_SRC18_HRC15,3,mobile,1.4581509442209653
TR06_SRC18_HRC15,0,pc,1.5001644517754071
TR06_SRC18_HRC15,1,pc,1.4918531399042227
TR06_SRC18_HRC15,2,pc,1.4927416661223418
TR06_SRC18_HRC15,3,pc,1.4581509442209653
TR06_SRC19_HRC18,0,mobile,2.7510934099038473
TR06_SRC19_HRC18,1,mobile,2.6856983447916214
TR06_SRC19_HRC18,2,mobile,2.5819854036571144
TR06_SRC19_HRC18,3,mobile,2.452441013599538
TR06_SRC19_HRC18,0,pc,2.7510934099038473
TR06_SRC19_HRC18,1,pc,2.6856983447916214
TR06_SRC19_HRC18,2,pc,2.5819854036571144
TR06_SRC19_HRC18,3,pc,2.452441013599538
TR06_SRC20_HRC18,0,mobile,2.7117935020852375
TR06_SRC20_HRC18,1,mobile,2.6335207618367593
TR06_SRC20_HRC18,2,mobile,2.6488375687720893
TR06_SRC20_HRC18,3,mobile,2.4803802502729067
TR06_SRC20_HRC18,0,pc,2.7117935020852375
TR06_SRC20_HRC18,1,pc,2.6335207618367593
TR06_SRC20_HRC18,2,pc,2.6488375687720893
TR06_SRC20_HRC18,3,pc,2.4803802502729067
TR06_SRC21_HRC15,0,mobile,1.5069572281348362
TR06_SRC21_HRC15,1,mobile,1.4337755731057242
TR06_SRC21_HRC15,2,mobile,1.4331117672354696
TR06_SRC21_HRC15,3,mobile,1.3946835879412247
TR06_SRC21_HRC15,0,pc,1.5069572281348362
TR06_SRC21_HRC15,1,pc,1.4337755731057242
TR06_SRC21_HRC15,2,pc,1.4331117672354696
TR06_SRC21_HRC15,3,pc,1.3946835879412247
TR06_SRC32_HRC16,0,mobile,2.3818718832458305
TR06_SRC32_HRC16,1,mobile,2.3494999244586854
TR06_SRC32_HRC16,2,mobile,2.3371125670975754
TR06_SRC32_HRC16,3,mobile,2.174234479262571
TR06_SRC32_HRC16,0,pc,2.3818718832458305
TR06_SRC32_HRC16,1,pc,2.3494999244586854
TR06_SRC32_HRC16,2,pc,2.3371125670975754
TR06_SRC32_HRC16,3,pc,2.174234479262571
TR06_SRC31_HRC14,0,mobile,1.8012280328156463
TR06_SRC31_HRC14,1,mobile,1.806909733626675
TR06_SRC31_HRC14,2,mobile,1.8085609523342305
TR06_SRC31_HRC14,3,mobile,1.7087132998178252
TR06_SRC31_HRC14,0,pc,1.8012280328156463
TR06_SRC31_HRC14,1,pc,1.806909733626675
TR06_SRC31_HRC14,2,pc,1.8085609523342305
TR06_SRC31_HRC14,3,pc,1.7087132998178252
VL04_SRC001_HRC01,0,mobile,4.9522177313124995
VL04_SRC001_HRC01,1,mobile,4.875906430856206
VL04_SRC001_HRC01,2,mobile,4.9779888512124995
VL04_SRC001_HRC01,3,mobile,4.9779888512124995
VL04_SRC001_HRC01,0,pc,4.9522177313124995
VL04_SRC001_HRC01,1,pc,4.875906430856206
VL04_SRC001_HRC01,2,pc,4.9779888512124995
VL04_SRC001_HRC01,3,pc,4.9779888512124995
VL04_SRC002_HRC01,0,mobile,4.9522177313124995
VL04_SRC002_HRC01,1,mobile,4.65415502533292
VL04_SRC002_HRC01,2,mobile,4.8927134898375
VL04_SRC002_HRC01,3,mobile,4.8982317369874995
VL04_SRC002_HRC01,0,pc,4.9522177313124995
VL04_SRC002_HRC01,1,pc,4.65415502533292
VL04_SRC002_HRC01,2,pc,4.8927134898375
VL04_SRC002_HRC01,3,pc,4.8982317369874995
VL04_SRC003_HRC02,0,mobile,1.3722146318178212
VL04_SRC003_HRC02,1,mobile,1.321963774418041
VL04_SRC003_HRC02,2,mobile,1.3410982096784725
VL04_SRC003_HRC02,3,mobile,1.3215357654962847
VL04_SRC003_HRC02,0,pc,1.3722146318178212
VL04_SRC003_HRC02,1,pc,1.321963774418041
VL04_SRC003_HRC02,2,pc,1.3410982096784725
VL04_SRC003_HRC02,3,pc,1.3215357654962847
VL04_SRC104_HRC274,0,mobile,3.866606676481549
VL04_SRC104_HRC274,1,mobile,3.6794333392377747
VL04_SRC104_HRC274,2,mobile,3.488277381552856
VL04_SRC104_HRC274,3,mobile,3.2251968676599123
VL04_SRC104_HRC274,0,pc,3.866606676481549
VL04_SRC104_HRC274,1,pc,3.6794333392377747
VL04_SRC104_HRC274,2,pc,3.488277381552856
VL04_SRC104_HRC274,3,pc,3.2251968676599123
VL04_SRC004_HRC02,0,mobile,1.3568524147640524
VL04_SRC004_HRC02,1,mobile,1.311909263939142
VL04_SRC004_HRC02,2,mobile,1.309660067322465
VL04_SRC004_HRC02,3,mobile,1.304592779613242
VL04_SRC004_HRC02,0,pc,1.3568524147640524
VL04_SRC004_HRC02,1,pc,1.311909263939142
VL04_SRC004_HRC02,2,pc,1.309660067322465
VL04_SRC004_HRC02,3,pc,1.304592779613242
VL04_SRC103_HRC251,0,mobile,3.765662770565639
VL04_SRC103_HRC251,1,mobile,3.8118401287532193
VL04_SRC103_HRC251,2,mobile,3.820533401560862
VL04_SRC103_HRC251,3,mobile,3.6755652311678118
VL04_SRC103_HRC251,0,pc,3.765662770565639
VL04_SRC103_HRC251,1,pc,3.8118401287532193
VL04_SRC103_HRC251,2,pc,3.820533401560862
VL04_SRC103_HRC251,3,pc,3.6755652311678118
VL04_SRC105_HRC259,0,mobile,2.288900529622027
VL04_SRC105_HRC259,1,mobile,2.227445537912253
VL04_SRC105_HRC259,2,mobile,2.227278038024135
VL04_SRC105_HRC259,3,mobile,2.1467445132399843
VL04_SRC105_HRC259,0,pc,2.288900529622027
VL04_SRC105_HRC259,1,pc,2.227445537912253
VL04_SRC105_HRC259,2,pc,2.227278038024135
VL04_SRC105_HRC259,3,pc,2.1467445132399843
VL04_SRC106_HRC252,0,mobile,3.19968561028904
VL04_SRC106_HRC252,1,mobile,3.309029970186838
VL04_SRC106_HRC252,2,mobile,3.3121464576534203
VL04_SRC106_HRC252,3,mobile,3.423532148198369
VL04_SRC106_HRC252,0,pc,3.19968561028904
VL04_SRC106_HRC252,1,pc,3.309029970186838
VL04_SRC106_HRC252,2,pc,3.3121464576534203
VL04_SRC106_HRC252,3,pc,3.423532148198369
VL04_SRC107_HRC257,0,mobile,3.793484144602644
VL04_SRC107_HRC257,1,mobile,3.3675496527431004
VL04_SRC107_HRC257,2,mobile,2.3277767249027423
VL04_SRC107_HRC257,3,mobile,2.0771641443490703
VL04_SRC107_HRC257,0,pc,3.793484144602644
VL04_SRC107_HRC257,1,pc,3.3675496527431004
VL04_SRC107_HRC257,2,pc,2.3277767249027423
VL04_SRC107_HRC257,3,pc,2.0771641443490703
VL04_SRC115_HRC267,0,mobile,2.4603118277583746
VL04_SRC115_HRC267,1,mobile,2.183386634338574
VL04_SRC115_HRC267,2,mobile,2.147002373410522
VL04_SRC115_HRC267,3,mobile,1.8433088286964727
VL04_SRC115_HRC267,0,pc,2.4603118277583746
VL04_SRC115_HRC267,1,pc,2.183386634338574
VL04_SRC115_HRC267,2,pc,2.147002373410522
VL04_SRC115_HRC267,3,pc,1.8433088286964727
VL04_SRC116_HRC270,0,mobile,2.1467545168674653
VL04_SRC116_HRC270,1,mobile,2.2677393203966894
VL04_SRC116_HRC270,2,mobile,2.2677393203966894
VL04_SRC116_HRC270,3,mobile,2.0579505448972326
VL04_SRC116_HRC270,0,pc,2.1467545168674653
VL04_SRC116_HRC270,1,pc,2.2677393203966894
VL04_SRC116_HRC270,2,pc,2.2677393203966894
VL04_SRC116_HRC270,3,pc,2.0579505448972326
VL04_SRC127_HRC273,0,mobile,1.6931036223213667
VL04_SRC127_HRC273,1,mobile,1.6745921550907084
VL04_SRC127_HRC273,2,mobile,1.6745921550907084
VL04_SRC127_HRC273,3,mobile,1.6431355654165993
VL04_SRC127_HRC273,0,pc,1.6931036223213667
VL04_SRC127_HRC273,1,pc,1.6745921550907084
VL04_SRC127_HRC273,2,pc,1.6745921550907084
VL04_SRC127_HRC273,3,pc,1.6431355654165993
VL04_SRC123_HRC271,0,mobile,2.5477289048674567
VL04_SRC123_HRC271,1,mobile,2.2455859582194506
VL04_SRC123_HRC271,2,mobile,1.7629671678040164
VL04_SRC123_HRC271,3,mobile,1.6252123624224144
VL04_SRC123_HRC271,0,pc,2.5477289048674567
VL04_SRC123_HRC271,1,pc,2.2455859582194506
VL04_SRC123_HRC271,2,pc,1.7629671678040164
VL04_SRC123_HRC271,3,pc,1.6252123624224144
VL04_SRC151_HRC258,0,mobile,2.895449661950641
VL04_SRC151_HRC258,1,mobile,2.8129731477893056
VL04_SRC151_HRC258,2,mobile,2.8044281600248873
VL04_SRC151_HRC258,3,mobile,2.79712832044275
VL04_SRC151_HRC258,0,pc,2.895449661950641
VL04_SRC151_HRC258,1,pc,2.8129731477893056
VL04_SRC151_HRC258,2,pc,2.8044281600248873
VL04_SRC151_HRC258,3,pc,2.79712832044275
VL04_SRC150_HRC269,0,mobile,2.5262516159823716
VL04_SRC150_HRC269,1,mobile,2.3514671072236295
VL04_SRC150_HRC269,2,mobile,2.3454783815981775
VL04_SRC150_HRC269,3,mobile,2.326005185358249
VL04_SRC150_HRC269,0,pc,2.5262516159823716
VL04_SRC150_HRC269,1,pc,2.3514671072236295
VL04_SRC150_HRC269,2,pc,2.3454783815981775
VL04_SRC150_HRC269,3,pc,2.326005185358249
VL04_SRC152_HRC271,0,mobile,2.494721484164754
VL04_SRC152_HRC271,1,mobile,2.206397263577549
VL04_SRC152_HRC271,2,mobile,2.2895796142798557
VL04_SRC152_HRC271,3,mobile,2.547226399104248
VL04_SRC152_HRC271,0,pc,2.494721484164754
VL04_SRC152_HRC271,1,pc,2.206397263577549
VL04_SRC152_HRC271,2,pc,2.2895796142798557
VL04_SRC152_HRC271,3,pc,2.547226399104248
VL04_SRC153_HRC268,0,mobile,3.3180978756584634
VL04_SRC153_HRC268,1,mobile,2.851239442188327
VL04_SRC153_HRC268,2,mobile,3.2185367297095073
VL04_SRC153_HRC268,3,mobile,2.854170707051189
VL04_SRC153_HRC268,0,pc,3.3180978756584634
VL04_SRC153_HRC268,1,pc,2.851239442188327
VL04_SRC153_HRC268,2,pc,3.2185367297095073
VL04_SRC153_HRC268,3,pc,2.854170707051189
VL04_SRC157_HRC262,0,mobile,4.664108747738899
VL04_SRC157_HRC262,1,mobile,4.193539967380978
VL04_SRC157_HRC262,2,mobile,3.5521879961593967
VL04_SRC157_HRC262,3,mobile,3.40269446410056
VL04_SRC157_HRC262,0,pc,4.664108747738899
VL04_SRC157_HRC262,1,pc,4.193539967380978
VL04_SRC157_HRC262,2,pc,3.5521879961593967
VL04_SRC157_HRC262,3,pc,3.40269446410056
VL04_SRC154_HRC277,0,mobile,2.1553582689535653
VL04_SRC154_HRC277,1,mobile,2.2078595052326366
VL04_SRC154_HRC277,2,mobile,2.2137478038507763
VL04_SRC154_HRC277,3,mobile,1.9768682697159776
VL04_SRC154_HRC277,0,pc,2.1553582689535653
VL04_SRC154_HRC277,1,pc,2.2078595052326366
VL04_SRC154_HRC277,2,pc,2.2137478038507763
VL04_SRC154_HRC277,3,pc,1.9768682697159776
VL04_SRC156_HRC276,0,mobile,2.596150324179186
VL04_SRC156_HRC276,1,mobile,2.3546981131561315
VL04_SRC156_HRC276,2,mobile,2.432569626004242
VL04_SRC156_HRC276,3,mobile,2.204243557052137
VL04_SRC156_HRC276,0,pc,2.596150324179186
VL04_SRC156_HRC276,1,pc,2.3546981131561315
VL04_SRC156_HRC276,2,pc,2.432569626004242
VL04_SRC156_HRC276,3,pc,2.204243557052137
VL04_SRC155_HRC259,0,mobile,2.334870770617834
VL04_SRC155_HRC259,1,mobile,2.316873738070922
VL04_SRC155_HRC259,2,mobile,2.3254543940242725
VL04_SRC155_HRC259,3,mobile,2.202987977497905
VL04_SRC155_HRC259,0,pc,2.334870770617834
VL04_SRC155_HRC259,1,pc,2.316873738070922
VL04_SRC155_HRC259,2,pc,2.3254543940242725
VL04_SRC155_HRC259,3,pc,2.202987977497905
VL04_SRC202_HRC251,0,mobile,3.767634840907578
VL04_SRC202_HRC251,1,mobile,3.406965208064152
VL04_SRC202_HRC251,2,mobile,3.615249165503184
VL04_SRC202_HRC251,3,mobile,3.882379289547791
VL04_SRC202_HRC251,0,pc,3.767634840907578
VL04_SRC202_HRC251,1,pc,3.406965208064152
VL04_SRC202_HRC251,2,pc,3.615249165503184
VL04_SRC202_HRC251,3,pc,3.882379289547791
VL04_SRC158_HRC252,0,mobile,3.2473885061224483
VL04_SRC158_HRC252,1,mobile,3.167971633983105
VL04_SRC158_HRC252,2,mobile,3.122871102667016
VL04_SRC158_HRC252,3,mobile,2.7520559297105542
VL04_SRC158_HRC252,0,pc,3.2473885061224483
VL04_SRC158_HRC252,1,pc,3.167971633983105
VL04_SRC158_HRC252,2,pc,3.122871102667016
VL04_SRC158_HRC252,3,pc,2.7520559297105542
VL04_SRC204_HRC256,0,mobile,4.005658940933683
VL04_SRC204_HRC256,1,mobile,4.084463720075302
VL04_SRC204_HRC256,2,mobile,4.282672856926897
VL04_SRC204_HRC256,3,mobile,4.039295517079655
VL04_SRC204_HRC256,0,pc,4.005658940933683
VL04_SRC204_HRC256,1,pc,4.084463720075302
VL04_SRC204_HRC256,2,pc,4.282672856926897
VL04_SRC204_HRC256,3,pc,4.039295517079655
VL04_SRC208_HRC265,0,mobile,4.090765334160834
VL04_SRC208_HRC265,1,mobile,3.8225379376924806
VL04_SRC208_HRC265,2,mobile,3.761238325866721
VL04_SRC208_HRC265,3,mobile,3.7198058726343035
VL04_SRC208_HRC265,0,pc,4.090765334160834
VL04_SRC208_HRC265,1,pc,3.8225379376924806
VL04_SRC208_HRC265,2,pc,3.761238325866721
VL04_SRC208_HRC265,3,pc,3.7198058726343035
VL04_SRC209_HRC268,0,mobile,3.292395271604536
VL04_SRC209_HRC268,1,mobile,2.8128033330942643
VL04_SRC209_HRC268,2,mobile,2.849733707554693
VL04_SRC209_HRC268,3,mobile,2.844928398593276
VL04_SRC209_HRC268,0,pc,3.292395271604536
VL04_SRC209_HRC268,1,pc,2.8128033330942643
VL04_SRC209_HRC268,2,pc,2.849733707554693
VL04_SRC209_HRC268,3,pc,2.844928398593276
VL04_SRC214_HRC250,0,mobile,4.036644024094703
VL04_SRC214_HRC250,1,mobile,3.821465903301568
VL04_SRC214_HRC250,2,mobile,3.815109799442776
VL04_SRC214_HRC250,3,mobile,3.7553551182960296
VL04_SRC214_HRC250,0,pc,4.036644024094703
VL04_SRC214_HRC250,1,pc,3.821465903301568
VL04_SRC214_HRC250,2,pc,3.815109799442776
VL04_SRC214_HRC250,3,pc,3.7553551182960296
VL04_SRC221_HRC272,0,mobile,1.6388571605545432
VL04_SRC221_HRC272,1,mobile,1.6282060005196253
VL04_SRC221_HRC272,2,mobile,1.6740004995244067
VL04_SRC221_HRC272,3,mobile,1.6434523992268089
VL04_SRC221_HRC272,0,pc,1.6388571605545432
VL04_SRC221_HRC272,1,pc,1.6282060005196253
VL04_SRC221_HRC272,2,pc,1.6740004995244067
VL04_SRC221_HRC272,3,pc,1.6434523992268089
VL04_SRC218_HRC257,0,mobile,3.9009977280102466
VL04_SRC218_HRC257,1,mobile,3.611279144887867
VL04_SRC218_HRC257,2,mobile,3.609748176431675
VL04_SRC218_HRC257,3,mobile,3.9563015686864347
VL04_SRC218_HRC257,0,pc,3.9009977280102466
VL04_SRC218_HRC257,1,pc,3.611279144887867
VL04_SRC218_HRC257,2,pc,3.609748176431675
VL04_SRC218_HRC257,3,pc,3.9563015686864347
VL04_SRC223_HRC260,0,mobile,2.7729661800897136
VL04_SRC223_HRC260,1,mobile,2.786061311778768
VL04_SRC223_HRC260,2,mobile,2.779313040126002
VL04_SRC223_HRC260,3,mobile,2.7661234869756224
VL04_SRC223_HRC260,0,pc,2.7729661800897136
VL04_SRC223_HRC260,1,pc,2.786061311778768
VL04_SRC223_HRC260,2,pc,2.779313040126002
VL04_SRC223_HRC260,3,pc,2.7661234869756224
VL04_SRC225_HRC255,0,mobile,3.133482031351398
VL04_SRC225_HRC255,1,mobile,3.041192683953041
VL04_SRC225_HRC255,2,mobile,3.064624457709696
VL04_SRC225_HRC255,3,mobile,2.874574479078225
VL04_SRC225_HRC255,0,pc,3.133482031351398
VL04_SRC225_HRC255,1,pc,3.041192683953041
VL04_SRC225_HRC255,2,pc,3.064624457709696
VL04_SRC225_HRC255,3,pc,2.874574479078225
VL04_SRC250_HRC272,0,mobile,1.6363859904741305
VL04_SRC250_HRC272,1,mobile,1.52411970159025
VL04_SRC250_HRC272,2,mobile,1.5150619196543058
VL04_SRC250_HRC272,3,mobile,1.433097908467528
VL04_SRC250_HRC272,0,pc,1.6363859904741305
VL04_SRC250_HRC272,1,pc,1.52411970159025
VL04_SRC250_HRC272,2,pc,1.5150619196543058
VL04_SRC250_HRC272,3,pc,1.433097908467528
VL04_SRC251_HRC277,0,mobile,2.1464276971871206
VL04_SRC251_HRC277,1,mobile,1.7705240396298212
VL04_SRC251_HRC277,2,mobile,1.7705240396298212
VL04_SRC251_HRC277,3,mobile,1.8621680973022168
VL04_SRC251_HRC277,0,pc,2.1464276971871206
VL04_SRC251_HRC277,1,pc,1.7705240396298212
VL04_SRC251_HRC277,2,pc,1.7705240396298212
VL04_SRC251_HRC277,3,pc,1.8621680973022168
VL04_SRC252_HRC254,0,mobile,2.9638747220642685
VL04_SRC252_HRC254,1,mobile,2.513123937682396
VL04_SRC252_HRC254,2,mobile,2.527800237635709
VL04_SRC252_HRC254,3,mobile,2.552400583446933
VL04_SRC252_HRC254,0,pc,2.9638747220642685
VL04_SRC252_HRC254,1,pc,2.513123937682396
VL04_SRC252_HRC254,2,pc,2.527800237635709
VL04_SRC252_HRC254,3,pc,2.552400583446933
VL04_SRC253_HRC276,0,mobile,2.5860259739984124
VL04_SRC253_HRC276,1,mobile,2.43610118652122
VL04_SRC253_HRC276,2,mobile,2.3703638718707705
VL04_SRC253_HRC276,3,mobile,2.2733587253721605
VL04_SRC253_HRC276,0,pc,2.5860259739984124
VL04_SRC253_HRC276,1,pc,2.43610118652122
VL04_SRC253_HRC276,2,pc,2.3703638718707705
VL04_SRC253_HRC276,3,pc,2.2733587253721605
VL04_SRC254_HRC255,0,mobile,3.1127103064823536
VL04_SRC254_HRC255,1,mobile,2.9856907841364158
VL04_SRC254_HRC255,2,mobile,2.9686666774095976
VL04_SRC254_HRC255,3,mobile,2.766002267432836
VL04_SRC254_HRC255,0,pc,3.1127103064823536
VL04_SRC254_HRC255,1,pc,2.9856907841364158
VL04_SRC254_HRC255,2,pc,2.9686666774095976
VL04_SRC254_HRC255,3,pc,2.766002267432836
VL04_SRC256_HRC253,0,mobile,3.4977446113308117
VL04_SRC256_HRC253,1,mobile,2.8975499171726455
VL04_SRC256_HRC253,2,mobile,2.9397744495425497
VL04_SRC256_HRC253,3,mobile,2.8061396758099
VL04_SRC256_HRC253,0,pc,3.4977446113308117
VL04_SRC256_HRC253,1,pc,2.8975499171726455
VL04_SRC256_HRC253,2,pc,2.9397744495425497
VL04_SRC256_HRC253,3,pc,2.8061396758099
VL04_SRC257_HRC261,0,mobile,2.366473551050971
VL04_SRC257_HRC261,1,mobile,2.193309829575481
VL04_SRC257_HRC261,2,mobile,2.193309829575481
VL04_SRC257_HRC261,3,mobile,2.138441876435333
VL04_SRC257_HRC261,0,pc,2.366473551050971
VL04_SRC257_HRC261,1,pc,2.193309829575481
VL04_SRC257_HRC261,2,pc,2.193309829575481
VL04_SRC257_HRC261,3,pc,2.138441876435333
VL04_SRC258_HRC258,0,mobile,2.9166052096254154
VL04_SRC258_HRC258,1,mobile,3.0029658206300933
VL04_SRC258_HRC258,2,mobile,3.008034802184194
VL04_SRC258_HRC258,3,mobile,2.902485127346461
VL04_SRC258_HRC258,0,pc,2.9166052096254154
VL04_SRC258_HRC258,1,pc,3.0029658206300933
VL04_SRC258_HRC258,2,pc,3.008034802184194
VL04_SRC258_HRC258,3,pc,2.902485127346461
VL04_SRC259_HRC260,0,mobile,2.9251688910879956
VL04_SRC259_HRC260,1,mobile,2.8615000781696622
VL04_SRC259_HRC260,2,mobile,2.867418596145982
VL04_SRC259_HRC260,3,mobile,2.9079169527657216
VL04_SRC259_HRC260,0,pc,2.9251688910879956
VL04_SRC259_HRC260,1,pc,2.8615000781696622
VL04_SRC259_HRC260,2,pc,2.867418596145982
VL04_SRC259_HRC260,3,pc,2.9079169527657216
VL04_SRC262_HRC264,0,mobile,2.129780733484154
VL04_SRC262_HRC264,1,mobile,2.080500178954463
VL04_SRC262_HRC264,2,mobile,2.0769482816503255
VL04_SRC262_HRC264,3,mobile,1.946991886621736
VL04_SRC262_HRC264,0,pc,2.129780733484154
VL04_SRC262_HRC264,1,pc,2.080500178954463
VL04_SRC262_HRC264,2,pc,2.0769482816503255
VL04_SRC262_HRC264,3,pc,1.946991886621736
VL04_SRC263_HRC263,0,mobile,3.8865559228298006
VL04_SRC263_HRC263,1,mobile,3.6762887297296754
VL04_SRC263_HRC263,2,mobile,3.605113211778406
VL04_SRC263_HRC263,3,mobile,3.294787093898358
VL04_SRC263_HRC263,0,pc,3.8865559228298006
VL04_SRC263_HRC263,1,pc,3.6762887297296754
VL04_SRC263_HRC263,2,pc,3.605113211778406
VL04_SRC263_HRC263,3,pc,3.294787093898358
VL04_SRC265_HRC266,0,mobile,2.5260373413717163
VL04_SRC265_HRC266,1,mobile,2.3678222854719335
VL04_SRC265_HRC266,2,mobile,2.341289748146977
VL04_SRC265_HRC266,3,mobile,1.8424858980408685
